work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,machine learning engineer,machine learning and ai,usd,158000,158000,canada,senior,full-time,remote,canada,m
2023,analytics engineer,leadership and management,usd,197000,197000,united states,senior,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,106000,106000,united states,senior,full-time,in-person,united states,m
2023,deep learning engineer,machine learning and ai,usd,150000,150000,united states,mid-level,full-time,remote,united states,m
2023,deep learning engineer,machine learning and ai,usd,100000,100000,united states,mid-level,full-time,remote,united states,m
2023,data engineer,data engineering,usd,290000,290000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,192000,192000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,172800,172800,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,300240,300240,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,200160,200160,united states,senior,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,140000,140000,united states,senior,full-time,in-person,united states,m
2023,data manager,leadership and management,usd,169000,169000,united states,senior,full-time,in-person,united states,m
2023,data manager,leadership and management,usd,100000,100000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,gbp,95000,116888,united kingdom,mid-level,full-time,remote,united kingdom,l
2023,data analyst,data analysis,usd,110000,110000,united states,senior,full-time,remote,united states,s
2023,data analyst,data analysis,usd,80000,80000,united states,senior,full-time,remote,united states,s
2023,data analyst,data analysis,usd,55000,55000,united states,entry-level,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,48000,48000,united states,entry-level,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,137500,137500,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,81500,81500,united states,senior,full-time,remote,united states,m
2021,ai scientist,machine learning and ai,usd,30000,30000,ghana,mid-level,full-time,in-person,ghana,s
2023,machine learning engineer,machine learning and ai,usd,186000,186000,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,153088,153088,united states,senior,full-time,remote,united states,m
2023,data infrastructure engineer,data engineering,usd,190000,190000,united states,mid-level,full-time,remote,united states,m
2023,data infrastructure engineer,data engineering,usd,160000,160000,united states,mid-level,full-time,remote,united states,m
2023,data infrastructure engineer,data engineering,usd,190000,190000,united states,mid-level,full-time,in-person,united states,m
2023,data infrastructure engineer,data engineering,usd,183310,183310,united states,mid-level,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,66000,66000,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,148500,148500,united states,mid-level,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,126277,126277,united states,mid-level,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,228000,228000,united states,senior,full-time,in-person,united states,m
2023,machine learning software engineer,machine learning and ai,usd,180000,180000,united states,senior,full-time,in-person,united states,m
2023,machine learning software engineer,machine learning and ai,usd,90000,90000,united states,senior,full-time,in-person,united states,m
2023,machine learning software engineer,machine learning and ai,usd,272000,272000,united states,senior,full-time,in-person,united states,m
2023,machine learning software engineer,machine learning and ai,usd,170000,170000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,259000,259000,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,gbp,90000,110736,croatia,mid-level,full-time,in-person,croatia,m
2023,data analyst,data analysis,gbp,60000,73824,croatia,mid-level,full-time,in-person,croatia,m
2023,data analyst,data analysis,pln,78000,18160,poland,entry-level,part-time,remote,india,l
2023,data scientist,data science and research,brl,101400,19910,brazil,entry-level,full-time,remote,brazil,l
2023,data science lead,data science and research,usd,247500,247500,united states,senior,full-time,in-person,united states,m
2023,data science lead,data science and research,usd,172200,172200,united states,senior,full-time,in-person,united states,m
2023,machine learning infrastructure engineer,machine learning and ai,eur,100000,107968,france,senior,full-time,remote,france,m
2023,machine learning infrastructure engineer,machine learning and ai,eur,70000,75577,france,senior,full-time,remote,france,m
2023,machine learning engineer,machine learning and ai,usd,288000,288000,united states,senior,full-time,remote,united states,m
2023,data science lead,data science and research,gbp,60000,73824,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,data science lead,data science and research,gbp,50000,61520,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,data scientist,data science and research,usd,215050,215050,united states,senior,full-time,remote,united states,m
2023,data architect,data architecture and modeling,usd,198000,198000,united states,senior,full-time,remote,united states,m
2023,data architect,data architecture and modeling,usd,114000,114000,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,209300,209300,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,182200,182200,united states,senior,full-time,remote,united states,m
2022,data scientist,data science and research,usd,85000,85000,united states,entry-level,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,gbp,40000,49216,united kingdom,mid-level,full-time,remote,united kingdom,m
2023,research engineer,data science and research,usd,120000,120000,united kingdom,entry-level,full-time,remote,united kingdom,m
2023,research engineer,data science and research,usd,60000,60000,united kingdom,entry-level,full-time,remote,united kingdom,m
2023,machine learning engineer,machine learning and ai,usd,147100,147100,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,90700,90700,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,227000,227000,united states,senior,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,160000,160000,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,eur,52000,56143,spain,senior,full-time,remote,spain,m
2023,data analyst,data analysis,eur,48000,51824,spain,senior,full-time,remote,spain,m
2023,data analyst,data analysis,usd,60000,60000,united states,entry-level,full-time,remote,united states,l
2023,data analyst,data analysis,usd,50000,50000,kuwait,entry-level,full-time,hybrid,united states,l
2023,big data architect,data architecture and modeling,gbp,124999,153799,united kingdom,senior,full-time,remote,united kingdom,l
2023,data analyst,data analysis,usd,52500,52500,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,250000,250000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,162500,162500,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,165000,165000,united states,mid-level,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,124000,124000,united states,mid-level,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,63000,63000,united states,senior,full-time,remote,united states,m
2023,research scientist,data science and research,usd,253750,253750,spain,senior,full-time,in-person,spain,m
2023,research scientist,data science and research,usd,169200,169200,spain,senior,full-time,in-person,spain,m
2023,data scientist,data science and research,usd,170000,170000,united states,mid-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,120000,120000,united states,mid-level,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,213580,213580,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,163625,163625,united states,senior,full-time,remote,united states,m
2022,machine learning software engineer,machine learning and ai,usd,375000,375000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,eur,95000,102569,ireland,senior,full-time,remote,ireland,m
2023,data engineer,data engineering,usd,210000,210000,united states,executive,full-time,in-person,united states,m
2023,data science manager,data science and research,usd,231250,231250,united states,senior,full-time,remote,united states,m
2023,data science manager,data science and research,usd,138750,138750,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,284310,284310,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,153090,153090,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,gbp,90000,110736,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,data analyst,data analysis,gbp,70000,86128,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,data analyst,data analysis,usd,100000,100000,united states,entry-level,full-time,hybrid,united states,m
2023,data science lead,data science and research,usd,225900,225900,united states,senior,full-time,in-person,united states,m
2023,data science lead,data science and research,usd,156400,156400,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,385000,385000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,241871,241871,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,133832,133832,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,36000,36000,mexico,mid-level,full-time,remote,mexico,s
2023,machine learning engineer,machine learning and ai,gbp,100000,123040,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,machine learning engineer,machine learning and ai,gbp,80000,98432,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,data scientist,data science and research,usd,216100,216100,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,140800,140800,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,gbp,120000,147648,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,computer vision software engineer,machine learning and ai,eur,50000,53984,netherlands,senior,full-time,remote,canada,l
2023,data scientist,data science and research,usd,110000,110000,united states,entry-level,full-time,hybrid,united states,s
2023,data engineer,data engineering,gbp,52000,63980,united kingdom,mid-level,full-time,remote,united kingdom,m
2023,data engineer,data engineering,usd,284000,284000,united states,executive,full-time,remote,united states,m
2023,data engineer,data engineering,usd,236000,236000,united states,executive,full-time,remote,united states,m
2023,research scientist,data science and research,usd,248100,248100,canada,senior,full-time,in-person,canada,m
2023,research scientist,data science and research,usd,145900,145900,canada,senior,full-time,in-person,canada,m
2023,research engineer,data science and research,usd,155850,155850,united states,senior,full-time,in-person,united states,m
2023,research engineer,data science and research,usd,102544,102544,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,151410,151410,united states,mid-level,full-time,remote,united states,m
2023,data scientist,data science and research,usd,115360,115360,united states,mid-level,full-time,remote,united states,m
2023,data engineer,data engineering,eur,55000,59382,spain,mid-level,full-time,remote,spain,m
2023,director of data science,data science and research,cad,170000,125948,canada,senior,full-time,hybrid,canada,m
2023,azure data engineer,data engineering,usd,100000,100000,netherlands,senior,full-time,hybrid,netherlands,l
2023,data scientist,data science and research,usd,185000,185000,united kingdom,senior,full-time,in-person,united kingdom,m
2023,data scientist,data science and research,usd,120250,120250,united kingdom,senior,full-time,in-person,united kingdom,m
2023,data engineer,data engineering,eur,25000,26992,germany,entry-level,full-time,remote,germany,l
2022,data scientist,data science and research,usd,180000,180000,united states,entry-level,full-time,remote,united states,m
2023,research scientist,data science and research,usd,85000,85000,united states,mid-level,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,70000,70000,united states,mid-level,full-time,in-person,united states,m
2023,bi developer,bi and visualization,usd,100000,100000,united states,senior,full-time,remote,united states,m
2023,data analytics manager,leadership and management,usd,155000,155000,united states,executive,full-time,in-person,united states,m
2023,data analytics manager,leadership and management,usd,140000,140000,united states,executive,full-time,in-person,united states,m
2023,ml engineer,machine learning and ai,usd,220000,220000,united states,senior,full-time,in-person,united states,m
2023,data analytics manager,leadership and management,usd,204500,204500,united states,senior,full-time,in-person,united states,m
2023,data analytics manager,leadership and management,usd,138900,138900,united states,senior,full-time,in-person,united states,m
2022,research scientist,data science and research,usd,23000,23000,india,mid-level,full-time,remote,india,l
2023,machine learning engineer,machine learning and ai,usd,110000,110000,united states,mid-level,full-time,remote,united states,l
2023,data engineer,data engineering,usd,182750,182750,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,137500,137500,united states,senior,full-time,in-person,united states,m
2023,head of data science,data science and research,usd,314100,314100,united states,executive,full-time,in-person,united states,m
2023,head of data science,data science and research,usd,195800,195800,united states,executive,full-time,in-person,united states,m
2023,applied scientist,data science and research,usd,205000,205000,united states,senior,full-time,in-person,united states,m
2023,applied scientist,data science and research,usd,180000,180000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,165000,165000,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,144000,144000,united states,senior,full-time,remote,united states,m
2023,bi developer,bi and visualization,usd,160000,160000,united states,entry-level,full-time,in-person,united states,m
2023,bi developer,bi and visualization,usd,100000,100000,united states,entry-level,full-time,in-person,united states,m
2023,data manager,leadership and management,usd,199000,199000,united states,senior,full-time,in-person,united states,m
2023,data manager,leadership and management,usd,112000,112000,united states,senior,full-time,in-person,united states,m
2023,big data engineer,data engineering,usd,130000,130000,sweden,entry-level,full-time,remote,sweden,s
2023,data engineer,data engineering,usd,160000,160000,united states,entry-level,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,135000,135000,united states,entry-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,183000,183000,united states,senior,full-time,in-person,united states,m
2023,applied scientist,data science and research,usd,350000,350000,united states,senior,full-time,in-person,united states,l
2023,applied scientist,data science and research,usd,262500,262500,united states,senior,full-time,in-person,united states,l
2023,data analyst,data analysis,usd,122000,122000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,158677,158677,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,103200,103200,united states,mid-level,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,61200,61200,united states,mid-level,full-time,in-person,united states,m
2022,data scientist,data science and research,usd,155000,155000,united states,mid-level,full-time,remote,united states,l
2021,marketing data engineer,data engineering,sgd,90000,66970,singapore,entry-level,full-time,hybrid,singapore,l
2023,data scientist,data science and research,eur,59000,63701,cyprus,senior,full-time,hybrid,estonia,l
2023,data architect,data architecture and modeling,usd,174500,174500,united states,senior,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,113000,113000,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,87000,87000,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,108000,108000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,107250,107250,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,119000,119000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,285800,285800,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,154600,154600,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,30000,30000,argentina,entry-level,full-time,remote,united states,s
2023,data science manager,data science and research,usd,220000,220000,united states,mid-level,full-time,in-person,united states,m
2023,data science manager,data science and research,usd,195000,195000,united states,mid-level,full-time,in-person,united states,m
2023,data manager,leadership and management,usd,168400,168400,united states,senior,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,200000,200000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,153000,153000,canada,senior,full-time,remote,canada,m
2023,data engineer,data engineering,usd,94000,94000,canada,senior,full-time,remote,canada,m
2023,data engineer,data engineering,usd,90000,90000,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,124234,124234,united states,entry-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,74540,74540,united states,entry-level,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,109000,109000,united states,mid-level,full-time,in-person,united states,m
2022,machine learning engineer,machine learning and ai,eur,80000,84053,france,senior,full-time,hybrid,france,l
2023,machine learning engineer,machine learning and ai,usd,50000,50000,armenia,mid-level,full-time,in-person,armenia,s
2023,data analyst,data analysis,usd,125600,125600,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,141290,141290,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,74178,74178,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,107500,107500,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,52500,52500,united states,mid-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,84000,84000,united states,senior,full-time,remote,united states,m
2023,bi analyst,bi and visualization,usd,125000,125000,united states,senior,full-time,in-person,united states,m
2023,bi analyst,bi and visualization,usd,110000,110000,united states,senior,full-time,in-person,united states,m
2023,ml engineer,machine learning and ai,usd,200000,200000,united states,senior,full-time,in-person,united states,m
2023,ml engineer,machine learning and ai,usd,135000,135000,united states,senior,full-time,in-person,united states,m
2022,business data analyst,data analysis,usd,48000,48000,united states,entry-level,full-time,hybrid,united states,l
2023,ai developer,machine learning and ai,usd,120000,120000,bosnia and herzegovina,entry-level,full-time,hybrid,bosnia and herzegovina,s
2023,computer vision engineer,machine learning and ai,usd,200000,200000,united states,senior,full-time,remote,united states,s
2023,applied data scientist,data science and research,usd,80000,80000,kenya,mid-level,full-time,remote,kenya,s
2023,data scientist,data science and research,usd,257000,257000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,eur,72000,77737,latvia,senior,full-time,in-person,latvia,m
2023,data scientist,data science and research,eur,36000,38868,latvia,senior,full-time,in-person,latvia,m
2023,bi developer,bi and visualization,usd,140000,140000,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,eur,50000,53984,romania,mid-level,full-time,hybrid,romania,l
2023,data analyst,data analysis,eur,48000,51824,spain,senior,full-time,in-person,spain,m
2023,data analyst,data analysis,eur,38000,41027,spain,senior,full-time,in-person,spain,m
2023,data scientist,data science and research,usd,183310,183310,united states,mid-level,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,102500,102500,united states,senior,full-time,remote,united states,m
2023,data science consultant,data science and research,usd,122000,122000,united states,senior,full-time,in-person,united states,m
2023,data science consultant,data science and research,usd,94000,94000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,182000,182000,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,eur,72000,77737,latvia,senior,full-time,in-person,latvia,m
2023,machine learning engineer,machine learning and ai,eur,36000,38868,latvia,senior,full-time,in-person,latvia,m
2023,data scientist,data science and research,usd,300000,300000,united states,executive,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,105500,105500,united states,mid-level,full-time,in-person,united states,m
2022,data scientist,data science and research,usd,110000,110000,united states,mid-level,full-time,remote,united states,l
2023,data analyst,data analysis,gbp,65000,79976,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,data analyst,data analysis,gbp,36050,44356,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,data scientist,data science and research,usd,153400,153400,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,122700,122700,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,87000,87000,united states,mid-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,50000,50000,india,entry-level,full-time,remote,united states,m
2023,ml engineer,machine learning and ai,usd,234100,234100,united states,senior,full-time,remote,united states,m
2023,ml engineer,machine learning and ai,usd,203500,203500,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,232200,232200,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,167200,167200,united states,senior,full-time,remote,united states,m
2023,bi developer,bi and visualization,usd,197000,197000,united states,senior,full-time,in-person,united states,m
2023,bi developer,bi and visualization,usd,106000,106000,united states,senior,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,180000,180000,united states,senior,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,145000,145000,united states,senior,full-time,in-person,united states,m
2023,data lead,leadership and management,usd,225000,225000,united states,senior,full-time,in-person,united states,m
2023,data lead,leadership and management,usd,200000,200000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,114000,114000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,291500,291500,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,196200,196200,united states,executive,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,150900,150900,united states,executive,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,95000,95000,spain,mid-level,full-time,remote,spain,m
2023,data engineer,data engineering,usd,80000,80000,spain,mid-level,full-time,remote,spain,m
2023,data analyst,data analysis,usd,116000,116000,united states,mid-level,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,72000,72000,united states,mid-level,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,207000,207000,united states,senior,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,167000,167000,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,145000,145000,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,135000,135000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,133800,133800,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,96100,96100,united states,senior,full-time,remote,united states,m
2023,data science engineer,data science and research,usd,140000,140000,united states,senior,full-time,in-person,united states,m
2023,data science engineer,data science and research,usd,100000,100000,united states,senior,full-time,in-person,united states,m
2023,cloud database engineer,cloud and database,usd,140000,140000,united states,senior,full-time,remote,united states,m
2023,cloud database engineer,cloud and database,usd,115000,115000,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,219000,219000,united states,mid-level,full-time,hybrid,united states,l
2023,applied scientist,data science and research,usd,126100,126100,united states,senior,full-time,in-person,united states,l
2023,applied scientist,data science and research,usd,72000,72000,united states,senior,full-time,in-person,united states,l
2023,machine learning engineer,machine learning and ai,usd,175000,175000,united states,mid-level,full-time,remote,united states,m
2023,data analyst,data analysis,usd,240500,240500,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,137500,137500,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,187500,187500,united states,mid-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,165000,165000,united states,mid-level,full-time,in-person,united states,m
2023,machine learning research engineer,data science and research,gbp,60000,73824,united kingdom,mid-level,full-time,in-person,united kingdom,l
2022,data analyst,data analysis,eur,24000,25216,spain,entry-level,part-time,remote,united states,l
2023,research scientist,data science and research,usd,165750,165750,united states,senior,full-time,in-person,united states,m
2023,machine learning scientist,machine learning and ai,usd,225000,225000,united states,senior,full-time,remote,united states,m
2023,machine learning scientist,machine learning and ai,usd,165750,165750,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,gbp,89700,110367,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,machine learning engineer,machine learning and ai,gbp,55250,67979,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,data scientist,data science and research,usd,115000,115000,united states,senior,full-time,remote,united states,m
2023,nlp engineer,machine learning and ai,usd,275000,275000,united states,senior,full-time,in-person,united states,m
2023,nlp engineer,machine learning and ai,usd,175000,175000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,175308,175308,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,100706,100706,united states,senior,full-time,in-person,united states,m
2023,nlp engineer,machine learning and ai,usd,235000,235000,united states,senior,full-time,in-person,united states,m
2023,nlp engineer,machine learning and ai,usd,135000,135000,united states,senior,full-time,in-person,united states,m
2023,ml engineer,machine learning and ai,usd,289076,289076,united states,senior,full-time,in-person,united states,m
2023,ml engineer,machine learning and ai,usd,202353,202353,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,eur,65000,70179,portugal,senior,full-time,in-person,portugal,m
2023,data engineer,data engineering,eur,35000,37788,portugal,senior,full-time,in-person,portugal,m
2023,research engineer,data science and research,usd,120000,120000,united states,mid-level,full-time,remote,united states,m
2023,data engineer,data engineering,usd,231250,231250,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,138750,138750,united states,senior,full-time,remote,united states,m
2022,data scientist,data science and research,usd,100000,100000,united states,entry-level,full-time,remote,united states,m
2023,deep learning engineer,machine learning and ai,usd,150000,150000,united states,entry-level,full-time,in-person,united states,m
2023,deep learning engineer,machine learning and ai,usd,120000,120000,united states,entry-level,full-time,in-person,united states,m
2022,data analytics manager,leadership and management,usd,133000,133000,netherlands,senior,full-time,in-person,netherlands,l
2023,data scientist,data science and research,usd,272550,272550,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,198200,198200,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,187500,187500,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,155000,155000,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,64000,64000,united states,senior,full-time,remote,united states,m
2023,computer vision engineer,machine learning and ai,usd,235000,235000,united states,senior,full-time,in-person,united states,m
2023,computer vision engineer,machine learning and ai,usd,185000,185000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,143100,143100,canada,senior,full-time,in-person,canada,m
2023,data scientist,data science and research,usd,113000,113000,canada,senior,full-time,in-person,canada,m
2023,applied scientist,data science and research,usd,142000,142000,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,180560,180560,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,115440,115440,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,120000,120000,canada,senior,full-time,in-person,canada,m
2023,data scientist,data science and research,usd,110000,110000,canada,senior,full-time,in-person,canada,m
2023,machine learning engineer,machine learning and ai,gbp,62000,76284,united kingdom,mid-level,full-time,remote,united kingdom,m
2023,machine learning engineer,machine learning and ai,gbp,52000,63980,united kingdom,mid-level,full-time,remote,united kingdom,m
2023,data engineer,data engineering,usd,141600,141600,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,gbp,48000,59059,united kingdom,mid-level,full-time,remote,united kingdom,m
2023,machine learning engineer,machine learning and ai,gbp,38000,46755,united kingdom,mid-level,full-time,remote,united kingdom,m
2023,data engineer,data engineering,usd,128000,128000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,236000,236000,united states,senior,full-time,remote,united states,m
2022,data scientist,data science and research,usd,130000,130000,united states,entry-level,full-time,in-person,united states,m
2022,manager data management,leadership and management,usd,125000,125000,united states,senior,full-time,remote,united states,l
2022,data engineer,data engineering,usd,175000,175000,united states,senior,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,155000,155000,united states,senior,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,153600,153600,united states,senior,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,106800,106800,united states,senior,full-time,in-person,united states,m
2022,data scientist,data science and research,usd,150000,150000,united states,senior,full-time,in-person,united states,m
2022,data scientist,data science and research,usd,140000,140000,united states,senior,full-time,in-person,united states,m
2022,data science consultant,data science and research,usd,122000,122000,united states,senior,full-time,in-person,united states,m
2022,data science consultant,data science and research,usd,94500,94500,united states,senior,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,170000,170000,united states,senior,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,130000,130000,united states,senior,full-time,in-person,united states,m
2022,data science consultant,data science and research,usd,145000,145000,united states,senior,full-time,in-person,united states,m
2022,data science consultant,data science and research,usd,128000,128000,united states,senior,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,145000,145000,united states,senior,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,100000,100000,united states,senior,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,120000,120000,united states,senior,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,115000,115000,united states,senior,full-time,in-person,united states,m
2022,applied machine learning scientist,machine learning and ai,usd,150000,150000,united states,senior,full-time,remote,united states,m
2022,data analyst,data analysis,usd,150000,150000,united states,mid-level,full-time,in-person,united states,m
2022,data analyst,data analysis,usd,100000,100000,united states,mid-level,full-time,in-person,united states,m
2022,data scientist,data science and research,usd,150000,150000,united states,mid-level,full-time,remote,united states,m
2022,data scientist,data science and research,usd,127500,127500,united states,mid-level,full-time,remote,united states,m
2022,data scientist,data science and research,usd,126500,126500,united states,senior,full-time,remote,united states,m
2022,data scientist,data science and research,usd,51000,51000,united states,senior,full-time,remote,united states,m
2022,data engineer,data engineering,usd,260000,260000,united states,mid-level,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,175000,175000,united states,mid-level,full-time,in-person,united states,m
2022,applied data scientist,data science and research,usd,40000,40000,australia,entry-level,full-time,remote,pakistan,m
